"s1","s2","time","z"
0.253757920349017,0.125383907929063,2017-12-01,0.842100644793193
0.180903868051246,0.377530383877456,2017-12-01,1.29999309694136
0.531388920033351,0.671603712253273,2017-12-01,0.699537168175273
0.802349541336298,0.187768460484222,2017-12-01,1.12921497154613
0.47949518612586,0.504759023664519,2017-12-01,1.6434902157872
0.177401563152671,0.0272868473548442,2017-12-01,1.01889909734111
0.397133344551548,0.496297850972041,2017-12-01,1.55056221031062
0.814226992661133,0.947351710870862,2017-12-01,1.37619401909395
0.941357076400891,0.381182133918628,2017-12-01,0.858437542844971
0.173349933931604,0.69821372628212,2017-12-01,0.375583102618175
0.354940799530596,0.688765808474272,2017-12-01,0.411400991290335
0.705040041357279,0.477730676764622,2017-12-01,0.491106937253016
0.959240919910371,0.273347614100203,2017-12-01,1.5394108829623
0.427801409969106,0.756916332291439,2017-12-01,0.862447423899945
0.135915317805484,0.24753206060268,2017-12-01,0.712522701079223
0.813741239253432,0.521339483326301,2017-12-01,0.495225354126047
0.8068449604325,0.612843240844086,2017-12-01,0.603116537278726
0.908110354794189,0.0950499763712287,2017-12-01,1.85671733942275
0.703601886983961,0.565758763812482,2017-12-01,0.486407805548165
0.458796519786119,0.0168741615489125,2017-12-01,0.343086894444099
0.0816244133748114,0.199878882383928,2017-12-01,0.353870323485568
0.730743972118944,0.417583800852299,2017-12-01,0.4428936069346
0.932681515347213,0.205506088444963,2017-12-01,1.95779172594974
0.0359482921194285,0.377221406903118,2017-12-01,0.935872717156984
0.107039442518726,0.0764517178758979,2017-12-01,0.471109733917745
0.396388927707449,0.144973995629698,2017-12-01,0.400184884369468
0.152283743256703,0.553591954056174,2017-12-01,0.5167012110854
0.113112227525562,0.661742560798302,2017-12-01,0.371681411664742
0.286152201937512,0.735647504450753,2017-12-01,0.41121991425136
0.581009721849114,0.376209417590871,2017-12-01,0.773222265900763
0.14162838482298,0.868757152697071,2017-12-01,0.405098017966406
0.4944173397962,0.795470046577975,2017-12-01,1.25700365171392
0.360284397145733,0.821803021943197,2017-12-01,0.772645777009082
0.407026430824772,0.901695312466472,2017-12-01,1.11043769172848
0.281181986443698,0.982507341308519,2017-12-01,0.460983784410669
0.425313429441303,0.26595108048059,2017-12-01,0.857466952145602
0.463501589838415,0.787098370492458,2017-12-01,1.17457604006084
0.829269654583186,0.190747030079365,2017-12-01,1.37643091192595
0.359094252577052,0.00374910165555775,2017-12-01,0.919872916140765
0.438799045747146,0.556995858903974,2017-12-01,1.28001853175683
0.00725971511565149,0.409749276237562,2017-12-01,0.735137716489129
0.968147910665721,0.922948800260201,2017-12-01,1.10291196567047
0.337498082546517,0.521063483785838,2017-12-01,0.958259557777907
0.0284441991243511,0.041392597835511,2017-12-01,0.222833170258944
0.356542730005458,0.565851251361892,2017-12-01,0.76636072577217
0.640314553165808,0.201182579621673,2017-12-01,0.351960834150238
0.286633577663451,0.4347148318775,2017-12-01,1.20866148340266
0.982765204971656,0.23707205359824,2017-12-01,1.6608000849292
0.0823013337794691,0.986860311124474,2017-12-01,0.408720493078708
0.128030818421394,0.646103182574734,2017-12-01,0.331746251005814
0.263550981180742,0.782384756021202,2017-12-01,0.411934222206367
0.212941627483815,0.991421550279483,2017-12-01,0.434650886944243
0.946402829606086,0.817141162231565,2017-12-01,0.710960970241622
0.345473791006953,0.3213550534565,2017-12-01,1.17073187412583
0.405422623036429,0.0980055881664157,2017-12-01,0.491121101864822
0.536541351582855,0.334871634608135,2017-12-01,0.814065347682402
0.275828687706962,0.0188533239997923,2017-12-01,1.24043902848303
0.405671408865601,0.0442751238588244,2017-12-01,0.609265556407377
0.435509188333526,0.777206290513277,2017-12-01,0.999157961666403
0.322054158896208,0.148822394898161,2017-12-01,0.616631747802804
0.00343568925745785,0.0384751376695931,2017-12-01,0.202705960187569
0.972969073802233,0.778974670916796,2017-12-01,0.86490103430289
0.112912589916959,0.0181956617161632,2017-12-01,0.59120814823736
0.548572195228189,0.228039027424529,2017-12-01,0.358772928645156
0.872297380352393,0.85104761319235,2017-12-01,0.944330260558527
0.862594560021535,0.313316456740722,2017-12-01,1.31803176896882
0.610543699702248,0.766042092582211,2017-12-01,0.80854413161908
0.00147809600457549,0.362029435578734,2017-12-01,0.686399901035476
0.324025955284014,0.191251891199499,2017-12-01,0.463803732763181
0.870443280553445,0.475161754759029,2017-12-01,0.569419469757835
0.506834458792582,0.247648052871227,2017-12-01,0.475286532306884
0.905239950865507,0.947342508705333,2017-12-01,1.44319345445144
0.986314764944836,0.207135492935777,2017-12-01,1.8258116298879
0.314687065547332,0.893656602827832,2017-12-01,0.558648880060997
0.0128363075200468,0.960227616596967,2017-12-01,0.387304086933176
0.411044480744749,0.977709686849266,2017-12-01,0.862813169502655
0.774080925853923,0.0677777484524995,2017-12-01,0.399335184366542
0.952318837866187,0.0318395830690861,2017-12-01,1.89296220667574
0.726365774637088,0.444838377181441,2017-12-01,0.429867498892669
0.51643915916793,0.321784554049373,2017-12-01,0.855220495187704
0.733954830560833,0.723255394492298,2017-12-01,0.495273886783389
0.850405663717538,0.85154989361763,2017-12-01,0.914728443452348
0.818386216182262,0.486613508546725,2017-12-01,0.45476333241064
0.721614006441087,0.380625841207802,2017-12-01,0.517160630251383
0.441471767378971,0.417846131604165,2017-12-01,1.82689535773838
0.437110368395224,0.624788137851283,2017-12-01,0.79468737868243
0.835935265058652,0.424331603571773,2017-12-01,0.652597984870629
0.385110654402524,0.258250310318545,2017-12-01,0.860374390063966
0.674415432615206,0.95841662120074,2017-12-01,0.680434080141185
0.0778185459785163,0.0308180670253932,2017-12-01,0.361558752723429
0.828976714517921,0.257467290386558,2017-12-01,1.38903618519219
0.0162454729434103,0.113716734107584,2017-12-01,0.222293980460198
0.112693230854347,0.242663489887491,2017-12-01,0.674411161283247
0.491024512797594,0.971103051677346,2017-12-01,1.14079248319465
0.682987052714452,0.852232806384563,2017-12-01,0.643504078213045
0.606331759365276,0.396820490481332,2017-12-01,0.73041360405711
0.897259657969698,0.480092798359692,2017-12-01,0.660368602950288
0.307492890860885,0.963110517244786,2017-12-01,0.454602743105914
0.542465554783121,0.959673418896273,2017-12-01,1.19591576235467
0.735916769597679,0.807111313799396,2017-12-01,0.524360763478059
0.156152101000771,0.655493433121592,2017-12-01,0.369113298775247
0.682451540837064,0.758841523434967,2017-12-01,0.511750890732545
0.880779490340501,0.710887209977955,2017-12-01,0.90560033260905
0.366680132923648,0.947762156371027,2017-12-01,0.766750433980801
0.0330144132021815,0.981189090292901,2017-12-01,0.389926750387085
0.519780053058639,0.0558995229657739,2017-12-01,0.324743270801713
0.112714397488162,0.245401608990505,2017-12-01,0.687783592998179
0.902385278139263,0.270933811087161,2017-12-01,1.64561844854688
0.219971668673679,0.909149555722252,2017-12-01,0.439938524775118
0.62347650132142,0.377033542841673,2017-12-01,0.577476431641662
0.363139717373997,0.275055379373953,2017-12-01,0.943168451587967
0.788599854335189,0.178230443736538,2017-12-01,0.966785134480911
0.953639274695888,0.473112887702882,2017-12-01,0.766396964317405
0.686537295812741,0.398789879167452,2017-12-01,0.44820838436668
0.0109916639048606,0.131660763407126,2017-12-01,0.250415800597873
0.957786793354899,0.0186322373338044,2017-12-01,1.85451711303751
0.49810330895707,0.621917463839054,2017-12-01,0.959514291100931
0.540793451713398,0.0782189560122788,2017-12-01,0.324028965119252
0.059833055594936,0.659957119962201,2017-12-01,0.357749331003185
0.161126879742369,0.729327719192952,2017-12-01,0.375628392236917
0.757993698818609,0.0706880488432944,2017-12-01,0.374957088747195
0.322599776089191,0.595424256520346,2017-12-01,0.426083497385044
0.618448045104742,0.0907979032490402,2017-12-01,0.341655454892094
0.593928179237992,0.903877213364467,2017-12-01,1.1604820298323
0.0481248337309808,0.742082617245615,2017-12-01,0.356470746213217
0.39381199865602,0.368990367045626,2017-12-01,1.52302327766948
0.311598118860275,0.430677117081359,2017-12-01,1.26530158785153
0.432680421741679,0.350289170164615,2017-12-01,1.43133736995618
0.359491006471217,0.0231301237363368,2017-12-01,0.936863546496891
0.746932842768729,0.336816131835803,2017-12-01,0.765991105973724
0.952456215396523,0.370525331003591,2017-12-01,0.859409066104217
0.219007093459368,0.168941826093942,2017-12-01,0.533193871675699
0.826737035065889,0.660289175575599,2017-12-01,0.714395749795319
0.0274756415747106,0.598364592995495,2017-12-01,0.337842592865075
0.947684550657868,0.138477680506185,2017-12-01,2.15626110745146
0.978273666463792,0.119223107816651,2017-12-01,2.17165074182828
0.813566470053047,0.519206711556762,2017-12-01,0.503475808514606
0.668295187875628,0.689909308683127,2017-12-01,0.476938442744053
0.297704186756164,0.260044680675492,2017-12-01,0.712369933673057
0.85317975259386,0.429477599216625,2017-12-01,0.653170986504888
0.846250320551917,0.918895782204345,2017-12-01,1.3402781085232
0.377476619090885,0.780751553596929,2017-12-01,0.72116622304898
0.867635844741017,0.58243419136852,2017-12-01,0.946897407230722
0.537293540546671,0.893974649021402,2017-12-01,1.40834081320818
0.577537083765492,0.720374052412808,2017-12-01,0.69032766958518
0.0156519564334303,0.338625693926588,2017-12-01,0.754502078909102
0.911262489156798,0.998751056613401,2017-12-01,1.53208382635787
0.639825749909505,0.333700411953032,2017-12-01,0.403362638907782
0.554048931924626,0.862437467789277,2017-12-01,1.36756274867317
0.680059362435713,0.481445814250037,2017-12-01,0.572724090537352
0.939961823867634,0.409564045956358,2017-12-01,0.706744146853253
0.182285688119009,0.255079049849883,2017-12-01,0.717007876424435
0.444765886291862,0.320475823478773,2017-12-01,1.162640968466
0.298281367635354,0.945486744167283,2017-12-01,0.461431516575527
0.451972152572125,0.662678283639252,2017-12-01,0.654679817413069
0.910457347054034,0.474615681683645,2017-12-01,0.667462454234459
0.774058116134256,0.339031583862379,2017-12-01,0.889512061037126
0.68062029290013,0.807529285782948,2017-12-01,0.59747537933269
0.62978654447943,0.878708931850269,2017-12-01,0.98315463665065
0.400093509349972,0.647424155846238,2017-12-01,0.568269024666844
0.0545396546367556,0.786219180095941,2017-12-01,0.36669097770885
0.643974790116772,0.921566584846005,2017-12-01,0.833661364810361
0.219813041388988,0.648286033654585,2017-12-01,0.375968856999956
0.0890372835565358,0.417213676963001,2017-12-01,1.17850631555011
0.130751208867878,0.631207889411598,2017-12-01,0.365657802810866
0.879388509085402,0.00370266754180193,2017-12-01,1.11883396385982
0.652040252229199,0.677430045325309,2017-12-01,0.468076889219269
0.0281480583362281,0.728797588031739,2017-12-01,0.348855775613119
0.131063067819923,0.478573855245486,2017-12-01,0.999058130018404
0.157595142023638,0.150652205571532,2017-12-01,0.484951618024542
0.473476128652692,0.635426214197651,2017-12-01,0.843943451637737
0.750697880750522,0.690543496515602,2017-12-01,0.492533292266889
0.840283919125795,0.588214971125126,2017-12-01,0.784332608281362
0.875405560946092,0.165054999990389,2017-12-01,1.73871491033965
0.0110687566921115,0.0418248169589788,2017-12-01,0.222574595234525
0.041569180553779,0.462367153726518,2017-12-01,0.775637611221967
0.211358914151788,0.168274397030473,2017-12-01,0.516282773012188
0.726182851241902,0.289797398261726,2017-12-01,0.747944747544656
0.794119044905528,0.333899395307526,2017-12-01,1.05629996201193
0.633692966075614,0.402934171259403,2017-12-01,0.642591811148626
0.149760518921539,0.587705203564838,2017-12-01,0.380602474416449
0.485927834641188,0.256302893860266,2017-12-01,0.594528162340075
0.748943127924576,0.752632672898471,2017-12-01,0.506244872872284
0.2656033502426,0.162605638848618,2017-12-01,0.627648430594342
0.758678108453751,0.633887702133507,2017-12-01,0.488583060224237
0.196006852202117,0.577854369999841,2017-12-01,0.367185951367072
0.377432000823319,0.843072306830436,2017-12-01,0.896230122161146
0.560318920062855,0.111892251996323,2017-12-01,0.333597839696402
0.452641472686082,0.171440947568044,2017-12-01,0.337306605793185
0.886163087328896,0.387805648846552,2017-12-01,0.893698187393388
0.588786631124094,0.411135312402621,2017-12-01,0.919825773234036
0.0682992786169052,0.381956602213904,2017-12-01,1.11420473200593
0.130542241036892,0.0145239024423063,2017-12-01,0.709082602118709
0.146773063344881,0.261534916236997,2017-12-01,0.812951243816366
0.86031669517979,0.856154616456479,2017-12-01,0.94622819868333
0.949276015395299,0.959319911664352,2017-12-01,1.33552387132672
0.896443295525387,0.247285005170852,2017-12-01,1.75166200478127
0.113651731051505,0.0307835503481328,2017-12-01,0.614848102316808
0.793385952012613,0.260124560911208,2017-12-01,1.20909304405908
0.00431777210906148,0.512438792502508,2017-12-01,0.415981111614016
0.698139909654856,0.966911087045446,2017-12-01,0.724459192611409
0.506966484710574,0.113309500040486,2017-12-01,0.318581915459891
0.269444103119895,0.756413192953914,2017-12-01,0.392353856206277
0.634649808518589,0.0899519557133317,2017-12-01,0.323215237048927
0.997656602412462,0.140876298537478,2017-12-01,2.08260110294732
0.505074343876913,0.481771796941757,2017-12-01,1.65469167277428
0.933232999639586,0.676956048002467,2017-12-01,1.30716465384261
0.191208887146786,0.985664874780923,2017-12-01,0.43222647292349
0.484762544510886,0.127168807433918,2017-12-01,0.330294603803878
0.634125648066401,0.922500779852271,2017-12-01,0.89686940986202
0.202303132042289,0.555134221212938,2017-12-01,0.469809320224639
0.429601910756901,0.572697894880548,2017-12-01,1.11805555865233
0.670688453828916,0.89107434055768,2017-12-01,0.72021356082529
0.821587861981243,0.256899788510054,2017-12-01,1.36872183279332
0.358691193396226,0.966413114219904,2017-12-01,0.653229031720208
0.618271555984393,0.979451957857236,2017-12-01,0.773359645217471
