"year","px","py","y","tachid","ekid"
2001,139.41362,35.75829,11.9447078813958,6.701960358,1.446751517
2001,139.41365,35.67847,12.3458345879053,2.158742655,0.533903863
2001,139.41401,35.68876,12.594730635322,1.016958844,0.533101249
2001,139.41405,35.72437,12.4529327234617,2.936901219,0.473898204
2001,139.41425,35.75108,12.1172414318236,5.901576484,0.647391857
2001,139.41458,35.74192,12.3104326608544,4.885713307,0.419048865
2001,139.41459,35.7547,12.0137007528827,6.303875573,1.034964023
2001,139.41468,35.61871,12.5098740998618,8.792288556,0.31791956
2001,139.41634,35.65709,NA,NA,NA
2001,139.41634,35.69206,12.7188962719588,0.710552507,0.633249829
2001,139.41737,35.68862,12.5707157591181,1.107124252,0.901817006
2001,139.41792,35.6567,12.0951410848229,4.598410086,0.725258728
2001,139.41826,35.70108,12.7541940540399,0.611830855,0.656387585
2001,139.41839,35.72418,NA,NA,NA
2001,139.41933,35.61197,12.3758154201173,9.560340525,0.994412558
2001,139.42009,35.66544,12.3013828253345,3.672520179,0.686212303
2001,139.4202,35.72021,NA,NA,NA
2001,139.42044,35.70723,12.6214880844915,1.273483482,0.845824415
2001,139.42044,35.71926,12.5172270741671,2.483745954,0.111968483
2001,139.42061,35.75209,12.0610468734799,6.062010706,0.905688698
2001,139.42085,35.72945,12.4722756863048,3.588199756,0.436425837
2001,139.42115,35.69431,12.7068479334427,0.914864163,0.341143032
2001,139.42231,35.74522,12.1547793511426,5.336456665,0.71886231
2001,139.42258,35.65627,12.1495022940418,4.725869983,0.928057236
2001,139.42283,35.72279,12.5245263766487,2.939390561,0.526131536
2001,139.42324,35.71209,12.6946526603488,1.894338137,0.715784326
2001,139.4238,35.71392,NA,NA,NA
2001,139.4239,35.64306,12.1652506510099,6.192446725,1.067118658
2001,139.42414,35.75503,12.0076217068063,6.443685893,1.405823793
2001,139.42504,35.70302,12.5776362019627,1.376074652,1.086427023
2001,139.42512,35.75174,12.0610468734799,6.106661768,1.243760426
2001,139.42545,35.71222,12.5208833853702,2.052512039,0.94510359
2001,139.42679,35.65681,12.3414772825364,4.786407992,0.455546073
2001,139.42702,35.60976,12.3883942023241,9.895486593,1.606546193
2001,139.42702,35.73884,12.3238556811866,4.775925523,1.08234939
2001,139.42729,35.66033,12.4645833406817,4.435196608,0.501759246
2001,139.42746,35.69065,12.5776362019627,1.723400636,0.481787417
2001,139.42756,35.61784,12.4008167223227,9.019616199,0.834288377
2001,139.4276,35.71816,12.4950039373824,2.723666024,0.878196123
2001,139.42829,35.69469,12.594730635322,1.654333991,0.496834472
2001,139.42837,35.74894,12.0895388292742,5.8923222,1.44436928
2001,139.42894,35.64784,12.0725412529057,5.808369927,1.097617972
2001,139.42952,35.63435,12.2922503417712,7.269131641,0.880617322
2001,139.42972,35.70953,12.4684369099977,2.193258348,1.49189825
2001,139.43062,35.72364,12.4568313638774,3.415551406,1.171548585
2001,139.43075,35.62363,NA,NA,NA
2001,139.43094,35.64464,12.3458345879053,6.214522934,1.434329375
2001,139.43101,35.65801,12.8212582846204,4.825886077,0.058869086
2001,139.43112,35.63707,12.2783933071098,7.023423579,1.177240351
2001,139.43133,35.74798,12.0782392740203,5.890453852,1.691047705
2001,139.43279,35.75815,12.0610468734799,7.012764465,1.298908101
2001,139.43296,35.73516,12.3501729895039,4.652671108,0.309723106
2001,139.43305,35.7449,12.1600287070288,5.638571447,1.316086925
2001,139.43345,35.74015,NA,NA,NA
2001,139.43347,35.64643,12.2160229763833,6.119991977,1.269314928
2001,139.43359,35.65784,12.3966930051388,4.964038548,0.309927934
2001,139.43363,35.60971,12.3059179804999,10.0358845,1.961915856
2001,139.4338,35.6309,12.4722756863048,7.76430875,1.129350706
2001,139.43382,35.7396,12.3149270504423,5.136154822,0.720750288
2001,139.43454,35.75077,12.1117619660589,6.304347091,1.234001046
2001,139.43467,35.73462,12.8049091466189,4.690082173,0.1576707
2001,139.43469,35.64698,NA,NA,NA
2001,139.43483,35.74378,12.3059179804999,5.604054454,1.174904868
2001,139.43509,35.63162,12.5461099483159,7.73103476,1.293128393
2001,139.43652,35.63894,12.2160229763833,7.01737245,1.691258099
2001,139.43814,35.74458,NA,NA,NA
2001,139.43864,35.62615,12.3630763943398,8.431274191,1.232215481
2001,139.43882,35.74585,12.2452933586835,6.004820596,1.289622943
2001,139.43884,35.7412,12.2830336866663,5.553354569,0.986102558
2001,139.43916,35.75218,12.1388638958367,6.652022404,0.714457397
2001,139.43976,35.73697,12.3149270504423,5.208844965,0.676943842
2001,139.44014,35.64023,12.2452933586835,7.042032643,1.34283032
2001,139.44075,35.63677,12.3238556811866,7.419796831,1.223010472
2001,139.44096,35.64947,12.5567295171433,6.167587643,0.59472438
2001,139.44165,35.65371,12.4211840251471,5.802890944,0.604595079
2001,139.44237,35.75404,12.2060726455302,6.993562621,0.309493788
2001,139.44243,35.64388,12.2690474446916,6.790580032,0.863106766
2001,139.44268,35.71716,12.4332082181139,3.857458973,1.985093688
2001,139.44275,35.71767,NA,NA,NA
2001,139.44304,35.73868,12.2643415536542,5.572157545,1.084623647
2001,139.4432,35.65437,12.4490188241406,5.836084845,0.526102593
2001,139.44328,35.62849,12.3883942023241,8.374227224,0.666191493
2001,139.44397,35.74348,12.2356314477717,6.068980215,1.402410737
2001,139.44408,35.63188,NA,NA,NA
2001,139.44411,35.61717,12.3104326608544,9.575917349,1.492784353
2001,139.44556,35.72172,12.4130868149145,4.410557011,1.720676501
2001,139.44625,35.64907,13.1843987683238,6.512098173,0.178990609
2001,139.44645,35.73537,12.2596134124582,5.520064478,1.301313715
2001,139.44665,35.75041,12.1858699382127,6.877092195,0.683488315
2001,139.44737,35.64718,12.4411447677097,6.75599608,0.411945568
2001,139.44744,35.73817,NA,NA,NA
2001,139.4482,35.64851,12.5913350463208,6.686241825,0.331710932
2001,139.44834,35.64136,12.2548628096996,7.358975778,1.065241811
2001,139.44857,35.64966,NA,NA,NA
2001,139.44905,35.73795,12.2010601037066,5.925149362,1.601338667
2001,139.44935,35.74018,12.2876526325226,6.1343275,1.603892337
2001,139.45043,35.63596,12.4049235042753,7.992201042,0.68170609
2001,139.45113,35.6456,12.4645833406817,7.137675612,0.791350223
2001,139.4515,35.63122,12.3715870840077,8.507310247,0.279269433
2001,139.4518,35.64834,12.8400004664301,6.936749049,0.679238137
2001,139.45209,35.65191,12.4722756863048,6.647905806,0.673683294
2001,139.45428,35.64442,NA,NA,NA
2001,139.45516,35.62957,12.4950039373824,8.870758085,0.648447166
2001,139.45549,35.64127,12.2110601870412,7.810880905,1.435875603
2001,139.4587,35.6456,NA,NA,NA
2001,139.46066,35.63068,12.2160229763833,9.100194317,1.261931106
2001,139.46107,35.64695,12.2404740722475,7.720597982,1.461668329
2001,139.46241,35.628,12.3544926506484,9.456190817,1.010689694
2001,139.46403,35.63273,12.1756134380455,9.138366931,1.517111001
2001,139.46658,35.63991,12.1909590077201,8.709569593,2.216571437
2002,139.36231,35.73385,12.0317192583854,6.964329918,1.220284258
2002,139.36303,35.65408,12.2010601037066,7.44074508,1.275871646
2002,139.36592,35.64734,12.0668105781967,7.726617049,0.51357581
2002,139.36708,35.65986,12.3282902782544,6.683283049,1.15009398
2002,139.369,35.64555,12.2160229763833,7.645293772,0.533889391
2002,139.37153,35.64732,12.1547793511426,7.313886021,0.87747032
2002,139.37356,35.7276,12.2307652581205,5.54479588,0.40206151
2002,139.37442,35.67324,12.2404740722475,5.153181749,1.269621056
2002,139.37469,35.65397,NA,NA,NA
2002,139.37484,35.653,12.2830336866663,6.595143147,0.851828989
2002,139.3758,35.66297,12.4874851049684,5.725000127,0.697294158
2002,139.37742,35.66859,12.4332082181139,5.181498603,1.140320128
2002,139.37769,35.68096,NA,NA,NA
2002,139.3795,35.67897,12.3194013308372,4.343140209,1.390477288
2002,139.37986,35.68166,12.1388638958367,4.171090577,1.298979346
2002,139.37987,35.66123,13.100117768457,5.542814311,0.276559917
2002,139.38038,35.65442,12.3715870840077,6.084415427,0.489482933
2002,139.38082,35.64615,12.3925522124728,6.809762259,0.200371744
2002,139.38087,35.72201,12.170445467887,4.523735767,1.277306554
2002,139.38087,35.72479,12.170445467887,4.713086187,1.197638534
2002,139.38243,35.6486,12.2110601870412,6.483889509,0.220205538
2002,139.38246,35.65306,12.2968270087986,6.069848931,0.608693862
2002,139.38403,35.6764,NA,NA,NA
2002,139.38561,35.67893,12.2548628096996,3.767290791,0.916043637
2002,139.38568,35.67143,12.4171436156101,4.283079152,1.262090293
2002,139.3857,35.6478,12.2968270087986,6.374444263,0.571484209
2002,139.38659,35.66871,12.4912515877638,4.426616371,1.293153997
2002,139.38702,35.67862,NA,NA,NA
2002,139.38715,35.72656,12.3458345879053,4.338474099,0.699467115
2002,139.38808,35.66161,12.3673407931263,4.934980697,0.870410438
2002,139.38819,35.64451,12.0257490913989,6.57120729,0.929073583
2002,139.38946,35.72802,12.2690474446916,4.293898296,0.404331315
2002,139.38999,35.69632,12.2968270087986,2.642699738,0.913259537
2002,139.39014,35.66496,12.3966930051388,4.499335538,1.095791219
2002,139.39037,35.72309,12.1335019526953,3.813258934,0.708744481
2002,139.39169,35.65605,12.3800259526536,5.25263562,0.158216166
2002,139.39202,35.64932,12.083905011556,5.908138564,0.702292404
2002,139.39214,35.66254,NA,NA,NA
2002,139.39217,35.68289,12.3282902782544,2.917836472,0.439581745
2002,139.39279,35.6791,12.9807998130825,3.125448795,0.117975283
2002,139.39344,35.67349,12.4607148639038,3.525634027,0.649683925
2002,139.39375,35.69061,12.2452933586835,2.362253917,1.25766089
2002,139.397,35.69794,12.4130868149145,1.858697241,0.656966446
2002,139.39707,35.67664,12.4607148639038,3.000175768,0.467006415
2002,139.39728,35.65984,12.2922503417712,4.603850011,0.673308148
2002,139.39814,35.6551,12.106252310248,5.057910941,0.572255654
2002,139.3987,35.68385,12.4211840251471,2.285711756,0.741155151
2002,139.40139,35.67907,12.3501729895039,2.501423933,0.833795231
2002,139.4025,35.72707,12.1960223096767,3.468120949,1.078940787
2002,139.40309,35.69938,12.5172270741671,1.193670645,1.058399002
2002,139.40322,35.69287,12.563747089802,1.29491466,0.755717967
2002,139.40329,35.67395,12.2783933071098,2.902065889,0.794704279
2002,139.40358,35.72212,NA,NA,NA
2002,139.40384,35.73326,12.2404740722475,4.073982624,1.302317817
2002,139.40427,35.70003,12.837344422372,1.077449404,0.938019218
2002,139.40508,35.69071,12.5208833853702,1.2510272,0.486702172
2002,139.4051,35.66762,12.1652506510099,3.49692487,1.175910083
2002,139.40605,35.72285,12.106252310248,2.896955899,1.343352408
2002,139.40679,35.65639,12.2160229763833,4.673288794,0.451047652
2002,139.4074,35.61498,12.3544926506484,9.232442202,0.592015976
2002,139.40799,35.64913,12.1226910365911,5.452468261,0.486382685
2002,139.40814,35.67797,12.3149270504423,2.299039737,0.093649748
2002,139.4083,35.67726,NA,NA,NA
2002,139.40979,35.67996,12.2690474446916,2.040936732,0.199395472
2002,139.40986,35.69363,12.7396377562657,0.641113193,0.401061861
2002,139.4113,35.66887,12.3013828253345,3.234730122,0.833445688
2002,139.41159,35.65392,12.1226910365911,4.88872417,0.158867385
2002,139.41173,35.75642,NA,NA,NA
2002,139.41174,35.69402,13.1993244185405,0.486135962,0.294713899
2002,139.4119,35.74836,12.1388638958367,5.602973386,0.54392039
2002,139.4121,35.72901,12.3883942023241,3.456138707,0.709482529
2002,139.41221,35.65376,NA,NA,NA
2002,139.41222,35.66202,13.1900220258781,3.987654222,0.19544363
2002,139.41283,35.7291,NA,NA,NA
2002,139.41319,35.66118,13.2707833825226,4.078292298,0.11658379
2002,139.41362,35.69172,12.7599577587566,0.688151324,0.504731477
2002,139.41362,35.75829,11.8844890214027,6.701960358,1.446751517
2002,139.41365,35.67847,12.2690474446916,2.158742655,0.533903863
2002,139.41401,35.68876,12.5425448821514,1.016958844,0.533101249
2002,139.41405,35.72437,12.3925522124728,2.936901219,0.473898204
2002,139.41425,35.75108,12.0610468734799,5.901576484,0.647391857
2002,139.41458,35.74192,12.2307652581205,4.885713307,0.419048865
2002,139.41459,35.7547,11.9576112862317,6.303875573,1.034964023
2002,139.41468,35.61871,12.4292161968444,8.792288556,0.31791956
2002,139.41634,35.65709,NA,NA,NA
2002,139.41634,35.69206,12.672946381767,0.710552507,0.633249829
2002,139.41737,35.68862,12.5135573452781,1.107124252,0.901817006
2002,139.41792,35.6567,12.0197430673387,4.598410086,0.725258728
2002,139.41826,35.70108,12.6915804613119,0.611830855,0.656387585
2002,139.41839,35.72418,NA,NA,NA
2002,139.41933,35.61197,12.3194013308372,9.560340525,0.994412558
2002,139.42009,35.66544,12.2404740722475,3.672520179,0.686212303
2002,139.4202,35.72021,NA,NA,NA
2002,139.42044,35.70723,12.5741819670946,1.273483482,0.845824415
2002,139.42044,35.71926,12.4645833406817,2.483745954,0.111968483
2002,139.42061,35.75209,12.0015054797889,6.062010706,0.905688698
2002,139.42085,35.72945,12.4049235042753,3.588199756,0.436425837
2002,139.42115,35.69431,12.663497492569,0.914864163,0.341143032
2002,139.42231,35.74522,12.0951410848229,5.336456665,0.71886231
2002,139.42258,35.65627,12.083905011556,4.725869983,0.928057236
2002,139.42283,35.72279,12.4529327234617,2.939390561,0.526131536
2002,139.42324,35.71209,12.6280670555895,1.894338137,0.715784326
2002,139.4238,35.71392,12.4837043821285,2.097677162,0.687807511
2002,139.4239,35.64306,12.083905011556,6.192446725,1.067118658
2002,139.42414,35.75503,11.9447078813958,6.443685893,1.405823793
2002,139.42504,35.70302,12.5281561446993,1.376074652,1.086427023
2002,139.42512,35.75174,12.0015054797889,6.106661768,1.243760426
2002,139.42545,35.71222,12.4607148639038,2.052512039,0.94510359
2002,139.42679,35.65681,12.2690474446916,4.786407992,0.455546073
2002,139.42702,35.60976,12.3238556811866,9.895486593,1.606546193
2002,139.42702,35.73884,12.2783933071098,4.775925523,1.08234939
2002,139.42729,35.66033,12.4008167223227,4.435196608,0.501759246
2002,139.42746,35.69065,12.5281561446993,1.723400636,0.481787417
2002,139.42756,35.61784,12.3371009079366,9.019616199,0.834288377
2002,139.4276,35.71816,12.4292161968444,2.723666024,0.878196123
2002,139.42829,35.69469,12.5461099483159,1.654333991,0.496834472
2002,139.42837,35.74894,12.0317192583854,5.8923222,1.44436928
2002,139.42894,35.64784,12.0076217068063,5.808369927,1.097617972
2002,139.42952,35.63435,12.2160229763833,7.269131641,0.880617322
2002,139.42972,35.70953,12.4049235042753,2.193258348,1.49189825
2002,139.43062,35.72364,12.3966930051388,3.415551406,1.171548585
2002,139.43075,35.62363,12.4332082181139,8.458424218,0.629824528
2002,139.43094,35.64464,12.2690474446916,6.214522934,1.434329375
2002,139.43101,35.65801,12.757080058929,4.825886077,0.058869086
2002,139.43112,35.63707,12.1909590077201,7.023423579,1.177240351
2002,139.43133,35.74798,12.0197430673387,5.890453852,1.691047705
2002,139.43279,35.75815,12.0015054797889,7.012764465,1.298908101
2002,139.43296,35.73516,12.3104326608544,4.652671108,0.309723106
2002,139.43305,35.7449,12.1226910365911,5.638571447,1.316086925
2002,139.43345,35.74015,NA,NA,NA
2002,139.43347,35.64643,12.1858699382127,6.119991977,1.269314928
2002,139.43359,35.65784,12.3327052964635,4.964038548,0.309927934
2002,139.43363,35.60971,12.2258752728264,10.0358845,1.961915856
2002,139.4338,35.6309,12.3800259526536,7.76430875,1.129350706
2002,139.43382,35.7396,12.2690474446916,5.136154822,0.720750288
2002,139.43454,35.75077,12.0552497557956,6.304347091,1.234001046
2002,139.43467,35.73462,12.7425660160447,4.690082173,0.1576707
2002,139.43469,35.64698,NA,NA,NA
2002,139.43483,35.74378,12.2548628096996,5.604054454,1.174904868
2002,139.43509,35.63162,12.4684369099977,7.73103476,1.293128393
2002,139.43652,35.63894,12.1172414318236,7.01737245,1.691258099
2002,139.43814,35.74458,NA,NA,NA
2002,139.43864,35.62615,12.2830336866663,8.431274191,1.232215481
2002,139.43882,35.74585,12.1960223096767,6.004820596,1.289622943
2002,139.43884,35.7412,12.2307652581205,5.553354569,0.986102558
2002,139.43916,35.75218,12.083905011556,6.652022404,0.714457397
2002,139.43976,35.73697,12.2643415536542,5.208844965,0.676943842
2002,139.44014,35.64023,12.1807548375459,7.042032643,1.34283032
2002,139.44075,35.63677,12.2596134124582,7.419796831,1.223010472
2002,139.44096,35.64947,12.5098740998618,6.167587643,0.59472438
2002,139.44165,35.65371,12.3501729895039,5.802890944,0.604595079
2002,139.44237,35.75404,12.1547793511426,6.993562621,0.309493788
2002,139.44243,35.64388,12.2060726455302,6.790580032,0.863106766
2002,139.44268,35.71716,12.3715870840077,3.857458973,1.985093688
2002,139.44275,35.71767,NA,NA,NA
2002,139.44304,35.73868,12.2060726455302,5.572157545,1.084623647
2002,139.4432,35.65437,12.3966930051388,5.836084845,0.526102593
2002,139.44328,35.62849,12.3013828253345,8.374227224,0.666191493
2002,139.44397,35.74348,12.1756134380455,6.068980215,1.402410737
2002,139.44408,35.63188,12.3715870840077,8.066677914,0.619849189
2002,139.44411,35.61717,12.2307652581205,9.575917349,1.492784353
2002,139.44556,35.72172,12.3327052964635,4.410557011,1.720676501
2002,139.44625,35.64907,13.0877719326347,6.512098173,0.178990609
2002,139.44645,35.73537,12.2060726455302,5.520064478,1.301313715
2002,139.44665,35.75041,12.1226910365911,6.877092195,0.683488315
2002,139.44737,35.64718,12.3925522124728,6.75599608,0.411945568
2002,139.44744,35.73817,12.1495022940418,5.826913481,1.493767304
2002,139.4482,35.64851,12.5425448821514,6.686241825,0.331710932
2002,139.44834,35.64136,12.1960223096767,7.358975778,1.065241811
2002,139.44857,35.64966,NA,NA,NA
2002,139.44905,35.73795,NA,NA,NA
2002,139.44935,35.74018,12.2160229763833,6.1343275,1.603892337
2002,139.45043,35.63596,12.3544926506484,7.992201042,0.68170609
2002,139.45113,35.6456,12.3587937325478,7.137675612,0.791350223
2002,139.4515,35.63122,12.3149270504423,8.507310247,0.279269433
2002,139.4518,35.64834,12.757080058929,6.936749049,0.679238137
2002,139.45209,35.65191,12.4211840251471,6.647905806,0.673683294
2002,139.45428,35.64442,12.1652506510099,7.449781914,1.140872273
2002,139.45516,35.62957,12.3966930051388,8.870758085,0.648447166
2002,139.45549,35.64127,12.1388638958367,7.810880905,1.435875603
2002,139.4587,35.6456,NA,NA,NA
2002,139.46066,35.63068,12.0951410848229,9.100194317,1.261931106
2002,139.46107,35.64695,12.1807548375459,7.720597982,1.461668329
2002,139.46241,35.628,12.273731294004,9.456190817,1.010689694
2002,139.46403,35.63273,12.0895388292742,9.138366931,1.517111001
2002,139.46658,35.63991,12.106252310248,8.709569593,2.216571437
2003,139.36231,35.73385,11.9511803959014,6.964329918,1.220284258
2003,139.36303,35.65408,12.1281111040605,7.44074508,1.275871646
2003,139.36592,35.64734,11.9891596439666,7.726617049,0.51357581
2003,139.36708,35.65986,12.2596134124582,6.683283049,1.15009398
2003,139.369,35.64555,12.1388638958367,7.645293772,0.533889391
2003,139.37153,35.64732,12.0725412529057,7.313886021,0.87747032
2003,139.37356,35.7276,12.1547793511426,5.54479588,0.40206151
2003,139.37442,35.67324,12.1600287070288,5.153181749,1.269621056
2003,139.37469,35.65397,NA,NA,NA
2003,139.37484,35.653,12.2110601870412,6.595143147,0.851828989
2003,139.3758,35.66297,12.4130868149145,5.725000127,0.697294158
2003,139.37742,35.66859,12.3587937325478,5.181498603,1.140320128
2003,139.37769,35.68096,NA,NA,NA
2003,139.3795,35.67897,12.2404740722475,4.343140209,1.390477288
2003,139.37986,35.68166,12.0552497557956,4.171090577,1.298979346
2003,139.37987,35.66123,13.0103138735957,5.542814311,0.276559917
2003,139.38038,35.65442,12.2830336866663,6.084415427,0.489482933
2003,139.38082,35.64615,12.2968270087986,6.809762259,0.200371744
2003,139.38087,35.72201,12.1117619660589,4.523735767,1.277306554
2003,139.38087,35.72479,12.1117619660589,4.713086187,1.197638534
2003,139.38243,35.6486,12.1335019526953,6.483889509,0.220205538
2003,139.38246,35.65306,12.2209612580239,6.069848931,0.608693862
2003,139.38403,35.6764,NA,NA,NA
2003,139.38561,35.67893,12.1858699382127,3.767290791,0.916043637
2003,139.38568,35.67143,12.3414772825364,4.283079152,1.262090293
2003,139.3857,35.6478,12.2209612580239,6.374444263,0.571484209
2003,139.38659,35.66871,12.4171436156101,4.426616371,1.293153997
2003,139.38702,35.67862,NA,NA,NA
2003,139.38715,35.72656,12.2596134124582,4.338474099,0.699467115
2003,139.38808,35.66161,12.2876526325226,4.934980697,0.870410438
2003,139.38819,35.64451,11.9250351157971,6.57120729,0.929073583
2003,139.38946,35.72802,12.2010601037066,4.293898296,0.404331315
2003,139.38999,35.69632,12.2110601870412,2.642699738,0.913259537
2003,139.39014,35.66496,12.3238556811866,4.499335538,1.095791219
2003,139.39037,35.72309,12.0668105781967,3.813258934,0.708744481
2003,139.39169,35.65605,12.3104326608544,5.25263562,0.158216166
2003,139.39202,35.64932,12.0076217068063,5.908138564,0.702292404
2003,139.39214,35.66254,NA,NA,NA
2003,139.39217,35.68289,12.2548628096996,2.917836472,0.439581745
2003,139.39279,35.6791,12.9190224533863,3.125448795,0.117975283
2003,139.39344,35.67349,12.3842188309136,3.525634027,0.649683925
2003,139.39375,35.69061,12.1756134380455,2.362253917,1.25766089
2003,139.397,35.69794,12.3630763943398,1.858697241,0.656966446
2003,139.39707,35.67664,12.3883942023241,3.000175768,0.467006415
2003,139.39728,35.65984,12.2110601870412,4.603850011,0.673308148
2003,139.39814,35.6551,12.0197430673387,5.057910941,0.572255654
2003,139.3987,35.68385,12.3458345879053,2.285711756,0.741155151
2003,139.40139,35.67907,12.2783933071098,2.501423933,0.833795231
2003,139.4025,35.72707,12.1281111040605,3.468120949,1.078940787
2003,139.40309,35.69938,12.4645833406817,1.193670645,1.058399002
2003,139.40322,35.69287,12.5172270741671,1.29491466,0.755717967
2003,139.40329,35.67395,12.1807548375459,2.902065889,0.794704279
2003,139.40358,35.72212,12.1547793511426,2.914686585,1.399967275
2003,139.40384,35.73326,12.1652506510099,4.073982624,1.302317817
2003,139.40427,35.70003,12.7337553863626,1.077449404,0.938019218
2003,139.40508,35.69071,12.4760997827432,1.2510272,0.486702172
2003,139.4051,35.66762,12.0610468734799,3.49692487,1.175910083
2003,139.40605,35.72285,NA,NA,NA
2003,139.40679,35.65639,12.1335019526953,4.673288794,0.451047652
2003,139.4074,35.61498,12.2922503417712,9.232442202,0.592015976
2003,139.40799,35.64913,12.0197430673387,5.452468261,0.486382685
2003,139.40814,35.67797,NA,NA,NA
2003,139.4083,35.67726,12.2783933071098,2.37042942,0.143475239
2003,139.40979,35.67996,12.2010601037066,2.040936732,0.199395472
2003,139.40986,35.69363,12.6946526603488,0.641113193,0.401061861
2003,139.4113,35.66887,12.2258752728264,3.234730122,0.833445688
2003,139.41159,35.65392,12.0435537160324,4.88872417,0.158867385
2003,139.41173,35.75642,NA,NA,NA
2003,139.41174,35.69402,13.1382367265606,0.486135962,0.294713899
2003,139.4119,35.74836,12.0610468734799,5.602973386,0.54392039
2003,139.4121,35.72901,12.3238556811866,3.456138707,0.709482529
2003,139.41221,35.65376,NA,NA,NA
2003,139.41222,35.66202,13.1102907961701,3.987654222,0.19544363
2003,139.41283,35.7291,NA,NA,NA
2003,139.41319,35.66118,13.1900220258781,4.078292298,0.11658379
2003,139.41362,35.69172,12.6791964021122,0.688151324,0.504731477
2003,139.41362,35.75829,11.7981044072039,6.701960358,1.446751517
2003,139.41365,35.67847,12.1960223096767,2.158742655,0.533903863
2003,139.41401,35.68876,12.4912515877638,1.016958844,0.533101249
2003,139.41405,35.72437,12.3238556811866,2.936901219,0.473898204
2003,139.41425,35.75108,12.0015054797889,5.901576484,0.647391857
2003,139.41458,35.74192,12.1807548375459,4.885713307,0.419048865
2003,139.41459,35.7547,11.9049675527463,6.303875573,1.034964023
2003,139.41468,35.61871,12.3501729895039,8.792288556,0.31791956
2003,139.41634,35.65709,NA,NA,NA
2003,139.41634,35.69206,12.6313403809345,0.710552507,0.633249829
2003,139.41737,35.68862,12.4607148639038,1.107124252,0.901817006
2003,139.41792,35.6567,11.9447078813958,4.598410086,0.725258728
2003,139.41826,35.70108,12.6081988523728,0.611830855,0.656387585
2003,139.41839,35.72418,NA,NA,NA
2003,139.41933,35.61197,12.2690474446916,9.560340525,0.994412558
2003,139.42009,35.66544,12.1600287070288,3.672520179,0.686212303
2003,139.4202,35.72021,NA,NA,NA
2003,139.42044,35.70723,12.5281561446993,1.273483482,0.845824415
2003,139.42044,35.71926,12.4008167223227,2.483745954,0.111968483
2003,139.42061,35.75209,11.9576112862317,6.062010706,0.905688698
2003,139.42085,35.72945,12.3414772825364,3.588199756,0.436425837
2003,139.42115,35.69431,12.6214880844915,0.914864163,0.341143032
2003,139.42231,35.74522,12.0668105781967,5.336456665,0.71886231
2003,139.42258,35.65627,12.0137007528827,4.725869983,0.928057236
2003,139.42283,35.72279,12.3758154201173,2.939390561,0.526131536
2003,139.42324,35.71209,12.5389670608035,1.894338137,0.715784326
2003,139.4238,35.71392,12.4252081754468,2.097677162,0.687807511
2003,139.4239,35.64306,11.982929094216,6.192446725,1.067118658
2003,139.42414,35.75503,11.9049675527463,6.443685893,1.405823793
2003,139.42504,35.70302,12.4837043821285,1.376074652,1.086427023
2003,139.42512,35.75174,11.9511803959014,6.106661768,1.243760426
2003,139.42545,35.71222,12.3883942023241,2.052512039,0.94510359
2003,139.42679,35.65681,12.1909590077201,4.786407992,0.455546073
2003,139.42702,35.60976,12.2596134124582,9.895486593,1.606546193
2003,139.42702,35.73884,12.2356314477717,4.775925523,1.08234939
2003,139.42729,35.66033,12.3238556811866,4.435196608,0.501759246
2003,139.42746,35.69065,12.4837043821285,1.723400636,0.481787417
2003,139.42756,35.61784,12.2500895309469,9.019616199,0.834288377
2003,139.4276,35.71816,12.3587937325478,2.723666024,0.878196123
2003,139.42829,35.69469,12.498742259493,1.654333991,0.496834472
2003,139.42837,35.74894,11.9891596439666,5.8923222,1.44436928
2003,139.42894,35.64784,11.9117015849276,5.808369927,1.097617972
2003,139.42952,35.63435,12.1335019526953,7.269131641,0.880617322
2003,139.42972,35.70953,12.3371009079366,2.193258348,1.49189825
2003,139.43062,35.72364,12.3327052964635,3.415551406,1.171548585
2003,139.43075,35.62363,12.3883942023241,8.458424218,0.629824528
2003,139.43094,35.64464,12.1858699382127,6.214522934,1.434329375
2003,139.43101,35.65801,12.672946381767,4.825886077,0.058869086
2003,139.43112,35.63707,12.0668105781967,7.023423579,1.177240351
2003,139.43133,35.74798,11.9703503120091,5.890453852,1.691047705
2003,139.43279,35.75815,11.9576112862317,7.012764465,1.298908101
2003,139.43296,35.73516,12.273731294004,4.652671108,0.309723106
2003,139.43305,35.7449,12.0895388292742,5.638571447,1.316086925
2003,139.43345,35.74015,NA,NA,NA
2003,139.43347,35.64643,12.1388638958367,6.119991977,1.269314928
2003,139.43359,35.65784,12.2596134124582,4.964038548,0.309927934
2003,139.43363,35.60971,12.1495022940418,10.0358845,1.961915856
2003,139.4338,35.6309,12.2876526325226,7.76430875,1.129350706
2003,139.43382,35.7396,12.2307652581205,5.136154822,0.720750288
2003,139.43454,35.75077,12.0137007528827,6.304347091,1.234001046
2003,139.43467,35.73462,12.6946526603488,4.690082173,0.1576707
2003,139.43469,35.64698,NA,NA,NA
2003,139.43483,35.74378,12.2110601870412,5.604054454,1.174904868
2003,139.43509,35.63162,12.3758154201173,7.73103476,1.293128393
2003,139.43652,35.63894,12.0610468734799,7.01737245,1.691258099
2003,139.43814,35.74458,NA,NA,NA
2003,139.43864,35.62615,12.1960223096767,8.431274191,1.232215481
2003,139.43882,35.74585,12.1281111040605,6.004820596,1.289622943
2003,139.43884,35.7412,12.1858699382127,5.553354569,0.986102558
